"fixloc" "fixdur" "fixnr" "id"
1 100 3 "49_63"
2 200 1 "49_64"
1 309 2 "49_64"
2 627 3 "49_64"
1 797 1 "49_65"
2 240 2 "49_65"
1 318 1 "49_66"
2 717 2 "49_66"
1 274 1 "49_67"
2 896 2 "49_67"
1 236 1 "49_68"
2 1138 2 "49_68"
1 656 1 "49_69"
2 718 2 "49_69"
1 159 3 "49_69"
2 1017 4 "49_69"
1 476 1 "49_70"
2 780 2 "49_70"
1 536 1 "49_71"
2 459 2 "49_71"
1 538 1 "49_72"
2 538 2 "49_72"
1 597 1 "49_73"
2 601 2 "49_73"
1 337 1 "49_74"
2 598 2 "49_74"
2 196 1 "49_75"
1 617 2 "49_75"
1 396 1 "49_76"
2 1078 2 "49_76"
1 202 3 "49_76"
1 322 1 "49_77"
2 418 2 "49_77"
1 439 1 "49_78"
2 416 2 "49_78"
1 40 3 "49_78"
1 399 1 "49_79"
2 699 2 "49_79"
1 381 1 "49_80"
2 219 2 "49_80"
1 736 1 "49_81"
2 617 2 "49_81"
1 40 3 "49_81"
1 217 1 "49_82"
2 818 2 "49_82"
1 159 3 "49_82"
2 495 1 "49_83"
1 439 2 "49_83"
1 700 1 "49_84"
2 162 2 "49_84"
1 422 1 "49_85"
2 416 2 "49_85"
1 79 3 "49_85"
1 419 1 "49_86"
2 776 2 "49_86"
1 160 3 "49_86"
1 448 1 "49_87"
2 616 2 "49_87"
1 163 3 "49_87"
1 219 1 "49_88"
2 558 2 "49_88"
1 456 1 "49_89"
2 360 2 "49_89"
1 297 3 "49_89"
1 240 1 "49_90"
2 478 2 "49_90"
1 355 1 "49_91"
2 220 2 "49_91"
1 60 3 "49_91"
1 238 1 "49_92"
2 518 2 "49_92"
1 341 3 "49_92"
2 519 1 "49_93"
1 556 2 "49_93"
2 459 3 "49_93"
2 141 1 "49_94"
1 219 2 "49_94"
2 398 3 "49_94"
1 178 1 "49_95"
2 499 2 "49_95"
1 536 1 "49_96"
2 561 2 "49_96"
1 382 1 "49_97"
2 179 2 "49_97"
1 197 1 "49_98"
2 321 2 "49_98"
1 201 3 "49_98"
1 457 1 "49_99"
2 359 2 "49_99"
1 301 1 "49_100"
2 438 2 "49_100"
1 518 1 "51_1"
2 1172 2 "51_1"
1 631 3 "51_1"
2 378 4 "51_1"
1 399 5 "51_1"
2 417 1 "51_2"
1 2431 2 "51_2"
2 41 3 "51_2"
1 552 1 "51_3"
2 836 2 "51_3"
1 1021 3 "51_3"
2 1137 4 "51_3"
1 1093 1 "51_4"
2 578 2 "51_4"
1 855 3 "51_4"
2 338 4 "51_4"
1 394 1 "51_5"
2 1015 2 "51_5"
1 539 3 "51_5"
1 440 1 "51_6"
2 681 2 "51_6"
1 657 3 "51_6"
1 683 1 "51_7"
2 460 2 "51_7"
1 817 3 "51_7"
2 443 4 "51_7"
1 240 5 "51_7"
1 338 1 "51_8"
2 973 2 "51_8"
1 200 1 "51_9"
2 580 2 "51_9"
1 339 3 "51_9"
2 579 1 "51_10"
1 900 2 "51_10"
1 352 1 "51_11"
2 615 2 "51_11"
1 382 3 "51_11"
2 378 1 "51_12"
1 537 2 "51_12"
2 777 3 "51_12"
1 180 4 "51_12"
2 358 1 "51_13"
1 876 2 "51_13"
2 918 3 "51_13"
1 818 4 "51_13"
2 656 5 "51_13"
1 62 6 "51_13"
2 373 1 "51_14"
1 717 2 "51_14"
2 686 3 "51_14"
2 301 1 "51_15"
1 657 2 "51_15"
2 219 3 "51_15"
1 180 4 "51_15"
2 398 1 "51_16"
1 1036 2 "51_16"
2 638 3 "51_16"
1 342 1 "51_17"
2 857 2 "51_17"
1 338 1 "51_18"
2 856 2 "51_18"
1 518 3 "51_18"
2 701 4 "51_18"
1 377 5 "51_18"
1 398 1 "51_19"
2 717 2 "51_19"
1 957 3 "51_19"
2 980 4 "51_19"
1 60 5 "51_19"
1 332 1 "51_20"
2 637 2 "51_20"
1 997 3 "51_20"
2 701 4 "51_20"
1 743 5 "51_20"
1 363 1 "51_21"
2 519 2 "51_21"
1 575 1 "51_22"
2 504 2 "51_22"
1 759 3 "51_22"
2 1774 4 "51_22"
1 316 1 "51_23"
2 520 2 "51_23"
1 1079 3 "51_23"
2 500 4 "51_23"
1 202 5 "51_23"
1 617 1 "51_24"
2 500 2 "51_24"
1 140 3 "51_24"
1 497 1 "51_25"
2 598 2 "51_25"
1 618 3 "51_25"
1 395 1 "51_26"
2 518 2 "51_26"
1 518 3 "51_26"
1 478 1 "51_27"
2 478 2 "51_27"
1 360 1 "51_28"
2 577 2 "51_28"
1 281 1 "51_29"
2 674 2 "51_29"
1 417 3 "51_29"
2 239 1 "51_30"
1 1039 2 "51_30"
2 418 3 "51_30"
1 198 1 "51_31"
2 458 2 "51_31"
1 358 1 "51_32"
2 318 2 "51_32"
1 478 3 "51_32"
2 737 4 "51_32"
1 317 1 "51_33"
2 518 2 "51_33"
1 299 3 "51_33"
2 42 4 "51_33"
1 398 1 "51_34"
2 1495 2 "51_34"
1 239 1 "51_35"
2 577 2 "51_35"
1 279 1 "51_36"
2 538 2 "51_36"
1 261 3 "51_36"
1 233 1 "51_37"
2 558 2 "51_37"
1 320 3 "51_37"
2 160 4 "51_37"
1 141 1 "51_38"
2 350 2 "51_38"
1 142 3 "51_38"
1 397 1 "51_39"
2 578 2 "51_39"
2 335 1 "51_40"
1 597 2 "51_40"
2 778 3 "51_40"
1 160 1 "51_41"
2 500 2 "51_41"
1 559 3 "51_41"
1 199 1 "51_42"
2 575 2 "51_42"
1 658 3 "51_42"
2 1012 4 "51_42"
1 901 5 "51_42"
1 235 1 "51_43"
2 497 2 "51_43"
1 160 3 "51_43"
1 355 1 "51_44"
2 478 2 "51_44"
1 80 3 "51_44"
1 179 1 "51_45"
2 1095 2 "51_45"
1 1335 3 "51_45"
2 778 4 "51_45"
1 179 1 "51_46"
2 538 2 "51_46"
1 1236 3 "51_46"
1 241 1 "51_47"
2 418 2 "51_47"
1 279 3 "51_47"
2 658 4 "51_47"
1 219 5 "51_47"
1 195 1 "51_48"
2 777 2 "51_48"
1 478 3 "51_48"
2 348 4 "51_48"
1 234 1 "51_49"
2 739 2 "51_49"
1 1797 3 "51_49"
1 296 1 "51_50"
2 697 2 "51_50"
1 140 3 "51_50"
1 180 1 "51_51"
2 418 2 "51_51"
1 341 3 "51_51"
2 197 4 "51_51"
1 358 1 "51_52"
2 598 2 "51_52"
1 777 3 "51_52"
2 638 4 "51_52"
1 519 1 "51_53"
2 360 2 "51_53"
1 698 3 "51_53"
1 198 1 "51_54"
2 717 2 "51_54"
1 578 3 "51_54"
1 196 1 "51_55"
2 418 2 "51_55"
1 440 3 "51_55"
2 618 4 "51_55"
1 418 1 "51_56"
2 697 2 "51_56"
1 99 3 "51_56"
2 315 1 "51_57"
1 417 2 "51_57"
2 201 3 "51_57"
1 240 4 "51_57"
2 179 1 "51_58"
1 498 2 "51_58"
2 480 3 "51_58"
1 857 4 "51_58"
2 459 5 "51_58"
1 158 1 "51_59"
2 520 2 "51_59"
1 841 3 "51_59"
2 434 4 "51_59"
2 58 1 "51_60"
1 339 2 "51_60"
1 419 1 "51_61"
2 577 2 "51_61"
1 622 3 "51_61"
2 558 4 "51_61"
1 100 5 "51_61"
2 457 1 "51_62"
1 1256 2 "51_62"
1 577 1 "51_63"
2 759 2 "51_63"
1 438 1 "51_64"
2 757 2 "51_64"
1 159 1 "51_65"
2 598 2 "51_65"
1 699 3 "51_65"
2 598 4 "51_65"
1 199 5 "51_65"
2 159 6 "51_65"
1 398 1 "51_66"
2 877 2 "51_66"
1 838 3 "51_66"
2 240 1 "51_67"
1 537 2 "51_67"
2 799 3 "51_67"
2 558 1 "51_68"
1 498 2 "51_68"
2 160 3 "51_68"
1 597 1 "51_69"
2 457 2 "51_69"
1 618 3 "51_69"
2 373 1 "51_70"
1 558 2 "51_70"
2 979 3 "51_70"
1 1316 4 "51_70"
1 195 1 "51_71"
2 963 2 "51_71"
1 198 3 "51_71"
1 259 1 "51_72"
2 1119 2 "51_72"
1 315 1 "51_73"
2 477 2 "51_73"
1 797 3 "51_73"
2 239 4 "51_73"
1 239 1 "51_74"
2 378 2 "51_74"
1 658 3 "51_74"
2 458 4 "51_74"
1 758 5 "51_74"
1 193 1 "51_75"
2 796 2 "51_75"
1 318 3 "51_75"
1 457 1 "51_76"
2 478 2 "51_76"
1 200 1 "51_77"
2 457 2 "51_77"
1 1056 3 "51_77"
1 338 1 "51_78"
2 637 2 "51_78"
1 80 3 "51_78"
1 438 1 "51_79"
2 418 2 "51_79"
1 338 1 "51_80"
2 316 2 "51_80"
1 20 3 "51_80"
1 215 1 "51_81"
2 597 2 "51_81"
1 339 3 "51_81"
2 382 4 "51_81"
1 198 1 "51_82"
2 577 2 "51_82"
1 599 3 "51_82"
1 292 1 "51_83"
2 458 2 "51_83"
1 738 3 "51_83"
2 119 4 "51_83"
1 339 1 "51_84"
2 299 2 "51_84"
1 698 3 "51_84"
2 597 1 "51_85"
1 840 2 "51_85"
2 837 3 "51_85"
2 318 1 "51_86"
1 977 2 "51_86"
1 517 1 "51_87"
2 442 2 "51_87"
1 20 3 "51_87"
1 498 1 "51_88"
2 638 2 "51_88"
1 498 3 "51_88"
2 220 4 "51_88"
1 278 1 "51_89"
2 720 2 "51_89"
1 340 3 "51_89"
1 259 1 "51_90"
2 458 2 "51_90"
1 100 3 "51_90"
1 299 1 "51_91"
2 438 2 "51_91"
1 278 3 "51_91"
2 860 4 "51_91"
1 599 5 "51_91"
1 318 1 "51_92"
2 478 2 "51_92"
1 160 3 "51_92"
1 519 1 "51_93"
2 326 2 "51_93"
1 399 3 "51_93"
1 279 1 "51_94"
2 577 2 "51_94"
1 379 3 "51_94"
1 419 1 "51_95"
2 319 2 "51_95"
1 399 3 "51_95"
1 198 1 "51_96"
2 496 2 "51_96"
1 618 3 "51_96"
2 358 4 "51_96"
2 419 1 "51_97"
1 458 2 "51_97"
2 219 3 "51_97"
2 259 1 "51_98"
1 1215 2 "51_98"
1 198 1 "51_99"
2 1036 2 "51_99"
1 1038 3 "51_99"
2 60 4 "51_99"
2 299 1 "51_100"
1 697 2 "51_100"
1 477 1 "52_1"
2 208 2 "52_1"
1 20 3 "52_1"
1 438 1 "52_2"
2 379 2 "52_2"
1 159 3 "52_2"
2 239 1 "52_3"
1 478 2 "52_3"
2 560 3 "52_3"
2 279 1 "52_4"
1 256 1 "52_5"
2 161 2 "52_5"
1 278 1 "52_6"
2 378 2 "52_6"
1 162 3 "52_6"
2 198 1 "52_7"
1 519 2 "52_7"
2 401 3 "52_7"
2 319 1 "52_8"
1 259 2 "52_8"
2 40 3 "52_8"
1 318 1 "52_9"
2 597 2 "52_9"
1 81 3 "52_9"
1 200 1 "52_10"
2 399 2 "52_10"
1 837 3 "52_10"
2 300 4 "52_10"
1 239 1 "52_11"
2 419 2 "52_11"
1 260 1 "52_12"
2 738 2 "52_12"
1 458 1 "52_13"
2 159 2 "52_13"
1 240 1 "52_14"
2 818 2 "52_14"
1 479 3 "52_14"
2 1037 4 "52_14"
1 200 1 "52_15"
2 280 2 "52_15"
1 680 3 "52_15"
1 637 1 "52_16"
1 319 1 "52_17"
2 616 2 "52_17"
1 358 1 "52_18"
2 339 2 "52_18"
1 418 3 "52_18"
2 539 4 "52_18"
1 417 1 "52_19"
2 83 2 "52_19"
1 299 1 "52_20"
2 396 2 "52_20"
1 180 3 "52_20"
1 598 1 "52_21"
2 299 2 "52_21"
1 281 3 "52_21"
1 359 1 "52_22"
2 340 2 "52_22"
1 80 3 "52_22"
1 257 1 "52_23"
2 399 2 "52_23"
1 380 3 "52_23"
2 638 4 "52_23"
1 319 5 "52_23"
1 379 1 "52_24"
2 161 2 "52_24"
1 218 1 "52_25"
2 578 2 "52_25"
1 358 1 "52_26"
2 160 2 "52_26"
1 359 1 "52_27"
2 558 2 "52_27"
1 381 3 "52_27"
1 296 1 "52_28"
2 381 2 "52_28"
1 600 3 "52_28"
2 200 1 "52_29"
1 140 2 "52_29"
2 40 3 "52_29"
1 478 1 "52_30"
2 517 2 "52_30"
1 158 1 "52_31"
2 278 2 "52_31"
1 737 3 "52_31"
2 917 4 "52_31"
1 123 5 "52_31"
1 278 1 "52_32"
2 477 2 "52_32"
1 339 3 "52_32"
1 161 1 "52_33"
2 338 2 "52_33"
1 538 3 "52_33"
2 616 4 "52_33"
1 438 5 "52_33"
1 180 1 "52_34"
2 498 2 "52_34"
1 219 1 "52_35"
2 442 2 "52_35"
1 162 3 "52_35"
1 178 1 "52_36"
2 301 2 "52_36"
1 336 3 "52_36"
1 259 1 "52_37"
2 478 2 "52_37"
1 219 3 "52_37"
1 140 1 "52_38"
2 358 2 "52_38"
1 357 1 "52_39"
2 199 2 "52_39"
1 80 3 "52_39"
1 318 1 "52_40"
2 519 2 "52_40"
1 678 3 "52_40"
2 102 4 "52_40"
1 276 1 "52_41"
2 484 2 "52_41"
1 155 3 "52_41"
2 59 4 "52_41"
1 357 1 "52_42"
2 637 2 "52_42"
1 80 3 "52_42"
1 139 1 "52_43"
2 238 2 "52_43"
1 778 3 "52_43"
2 558 1 "52_44"
1 498 1 "52_45"
1 460 1 "52_46"
2 180 2 "52_46"
1 62 3 "52_46"
1 279 1 "52_47"
2 278 2 "52_47"
1 60 3 "52_47"
1 336 1 "52_48"
2 599 2 "52_48"
1 200 1 "52_49"
2 518 2 "52_49"
1 260 1 "52_50"
2 298 2 "52_50"
1 160 3 "52_50"
1 299 1 "52_51"
2 437 2 "52_51"
1 80 3 "52_51"
1 199 1 "52_52"
2 524 2 "52_52"
1 397 3 "52_52"
1 437 1 "52_53"
1 220 1 "52_54"
2 321 2 "52_54"
1 161 3 "52_54"
1 162 1 "52_55"
2 238 2 "52_55"
1 398 1 "52_56"
2 300 2 "52_56"
1 60 3 "52_56"
1 317 1 "52_57"
2 258 2 "52_57"
1 438 3 "52_57"
1 354 1 "52_58"
2 678 2 "52_58"
1 259 3 "52_58"
1 218 1 "52_59"
2 677 2 "52_59"
1 538 1 "52_60"
2 179 2 "52_60"
1 80 3 "52_60"
1 518 1 "52_61"
2 378 2 "52_61"
1 59 3 "52_61"
1 481 1 "52_62"
1 179 1 "52_63"
2 500 2 "52_63"
1 160 3 "52_63"
1 398 1 "52_64"
1 139 1 "52_65"
2 318 2 "52_65"
1 320 3 "52_65"
2 119 4 "52_65"
1 677 1 "52_66"
1 379 1 "52_67"
2 259 2 "52_67"
1 82 3 "52_67"
1 119 1 "52_68"
2 439 2 "52_68"
1 160 3 "52_68"
1 139 1 "52_69"
2 520 2 "52_69"
1 339 1 "52_70"
2 159 2 "52_70"
1 338 1 "52_71"
2 219 2 "52_71"
1 374 1 "52_72"
1 160 1 "52_73"
2 359 2 "52_73"
2 259 1 "52_74"
1 419 2 "52_74"
1 260 1 "52_75"
2 420 2 "52_75"
1 399 3 "52_75"
1 379 1 "52_76"
2 379 2 "52_76"
1 138 3 "52_76"
1 297 1 "52_77"
2 339 2 "52_77"
1 158 3 "52_77"
1 259 1 "52_78"
2 518 2 "52_78"
1 180 1 "52_79"
2 479 2 "52_79"
1 518 1 "52_80"
2 299 2 "52_80"
1 598 3 "52_80"
1 240 1 "52_81"
2 260 2 "52_81"
1 499 1 "52_82"
2 337 1 "52_83"
1 339 2 "52_83"
2 180 1 "52_84"
1 259 2 "52_84"
1 120 1 "52_85"
2 538 2 "52_85"
1 239 1 "52_86"
2 279 2 "52_86"
1 479 3 "52_86"
2 219 1 "52_87"
1 372 2 "52_87"
2 90 3 "52_87"
1 219 1 "52_88"
2 357 2 "52_88"
1 797 3 "52_88"
1 300 1 "52_89"
2 518 2 "52_89"
2 418 1 "52_90"
1 259 2 "52_90"
1 120 1 "52_91"
2 340 2 "52_91"
1 180 1 "52_92"
2 261 2 "52_92"
1 179 1 "52_93"
2 419 2 "52_93"
1 218 3 "52_93"
1 138 1 "52_94"
2 219 2 "52_94"
1 442 1 "52_95"
2 495 2 "52_95"
1 160 3 "52_95"
1 159 1 "52_96"
2 299 2 "52_96"
1 679 3 "52_96"
2 80 4 "52_96"
1 478 1 "52_97"
2 439 2 "52_97"
1 239 3 "52_97"
2 260 4 "52_97"
1 200 5 "52_97"
2 259 1 "52_98"
1 220 2 "52_98"
2 139 3 "52_98"
1 198 1 "52_99"
2 459 2 "52_99"
1 379 1 "52_100"
2 399 2 "52_100"
1 379 3 "52_100"
1 400 1 "53_1"
2 199 2 "53_1"
1 419 1 "53_2"
2 597 2 "53_2"
1 419 3 "53_2"
1 379 1 "53_3"
2 418 2 "53_3"
1 317 3 "53_3"
2 20 1 "53_4"
1 120 2 "53_4"
1 199 1 "53_5"
2 579 2 "53_5"
1 200 3 "53_5"
1 559 1 "53_6"
2 777 2 "53_6"
2 358 1 "53_7"
1 578 2 "53_7"
2 279 1 "53_8"
1 757 2 "53_8"
2 500 3 "53_8"
1 579 1 "53_9"
2 622 2 "53_9"
1 161 3 "53_9"
1 499 1 "53_10"
2 442 2 "53_10"
1 404 1 "53_11"
2 578 2 "53_11"
1 119 3 "53_11"
1 363 1 "53_12"
2 418 2 "53_12"
1 240 3 "53_12"
1 338 1 "53_13"
2 537 2 "53_13"
1 379 3 "53_13"
1 140 1 "53_14"
2 419 2 "53_14"
1 379 3 "53_14"
1 340 1 "53_15"
2 179 2 "53_15"
1 358 1 "53_16"
2 543 2 "53_16"
1 559 3 "53_16"
2 518 4 "53_16"
1 499 5 "53_16"
2 219 6 "53_16"
1 437 1 "53_17"
2 598 2 "53_17"
1 899 3 "53_17"
2 120 4 "53_17"
1 159 1 "53_18"
2 638 2 "53_18"
1 439 3 "53_18"
1 541 1 "53_19"
2 698 2 "53_19"
1 320 1 "53_20"
2 1400 2 "53_20"
1 633 3 "53_20"
2 499 4 "53_20"
1 408 1 "53_21"
2 359 2 "53_21"
1 759 3 "53_21"
2 458 4 "53_21"
1 595 5 "53_21"
2 662 6 "53_21"
1 1312 7 "53_21"
2 140 8 "53_21"
1 559 9 "53_21"
2 216 1 "53_22"
1 544 2 "53_22"
2 519 3 "53_22"
1 478 1 "53_23"
2 620 2 "53_23"
1 377 1 "53_24"
1 279 1 "53_25"
2 674 2 "53_25"
1 220 3 "53_25"
1 358 1 "53_26"
2 678 2 "53_26"
1 598 3 "53_26"
2 399 4 "53_26"
1 398 1 "53_27"
2 675 2 "53_27"
1 52 3 "53_27"
2 219 1 "53_28"
1 638 2 "53_28"
2 119 3 "53_28"
1 458 1 "53_29"
2 518 2 "53_29"
1 538 3 "53_29"
1 279 1 "53_30"
2 575 2 "53_30"
1 281 3 "53_30"
1 356 1 "53_31"
2 560 2 "53_31"
1 897 3 "53_31"
2 140 4 "53_31"
1 359 1 "53_32"
2 357 2 "53_32"
1 259 3 "53_32"
1 301 1 "53_33"
2 436 2 "53_33"
1 120 3 "53_33"
1 218 1 "53_34"
2 535 2 "53_34"
1 479 1 "53_35"
2 61 2 "53_35"
1 438 1 "53_36"
2 502 2 "53_36"
1 235 3 "53_36"
1 158 1 "53_37"
2 518 2 "53_37"
1 697 3 "53_37"
2 140 4 "53_37"
1 358 1 "53_38"
2 439 2 "53_38"
1 180 3 "53_38"
1 359 1 "53_39"
2 79 2 "53_39"
1 419 1 "53_40"
2 697 2 "53_40"
1 319 1 "53_41"
2 438 2 "53_41"
1 497 1 "53_42"
2 1196 2 "53_42"
1 279 3 "53_42"
1 279 1 "53_43"
2 597 2 "53_43"
1 898 1 "53_44"
1 298 1 "53_45"
2 580 2 "53_45"
1 295 3 "53_45"
1 417 1 "53_46"
2 679 2 "53_46"
1 241 1 "53_47"
2 421 2 "53_47"
1 42 3 "53_47"
1 518 1 "53_48"
2 1177 2 "53_48"
1 339 1 "53_49"
2 518 2 "53_49"
1 838 3 "53_49"
2 777 4 "53_49"
1 257 1 "53_50"
2 458 2 "53_50"
1 538 3 "53_50"
1 358 1 "53_51"
2 522 2 "53_51"
1 594 3 "53_51"
1 438 1 "53_52"
2 199 2 "53_52"
1 339 1 "53_53"
2 537 2 "53_53"
1 1376 3 "53_53"
1 318 1 "53_54"
2 519 2 "53_54"
1 577 3 "53_54"
2 82 4 "53_54"
1 439 1 "53_55"
2 418 2 "53_55"
1 179 3 "53_55"
1 358 1 "53_56"
2 598 2 "53_56"
1 60 3 "53_56"
1 335 1 "53_57"
2 657 2 "53_57"
1 40 3 "53_57"
1 217 1 "53_58"
2 538 2 "53_58"
1 159 3 "53_58"
1 278 1 "53_59"
2 538 2 "53_59"
1 499 3 "53_59"
1 438 1 "53_60"
2 438 2 "53_60"
1 20 3 "53_60"
1 358 1 "53_61"
2 598 2 "53_61"
1 418 3 "53_61"
1 279 1 "53_62"
2 777 2 "53_62"
1 419 3 "53_62"
2 362 4 "53_62"
1 417 1 "53_63"
2 537 2 "53_63"
1 518 3 "53_63"
1 557 1 "53_64"
2 639 2 "53_64"
1 438 1 "53_65"
2 698 2 "53_65"
1 20 3 "53_65"
2 378 1 "53_66"
1 478 2 "53_66"
2 658 3 "53_66"
1 140 4 "53_66"
1 321 1 "53_67"
2 694 2 "53_67"
1 240 3 "53_67"
1 199 1 "53_68"
2 598 2 "53_68"
1 40 3 "53_68"
1 219 1 "53_69"
2 460 2 "53_69"
1 358 1 "53_70"
2 259 2 "53_70"
1 379 1 "53_71"
2 559 2 "53_71"
1 339 1 "53_72"
2 380 2 "53_72"
1 339 1 "53_73"
2 597 2 "53_73"
1 838 3 "53_73"
1 418 1 "53_74"
2 538 2 "53_74"
1 900 3 "53_74"
2 99 4 "53_74"
1 359 1 "53_75"
2 517 2 "53_75"
1 182 3 "53_75"
2 80 4 "53_75"
1 319 1 "53_76"
2 554 2 "53_76"
1 2093 3 "53_76"
2 989 4 "53_76"
1 419 5 "53_76"
2 36 6 "53_76"
1 379 1 "53_77"
2 199 2 "53_77"
1 358 1 "53_78"
2 479 2 "53_78"
1 160 1 "53_79"
2 420 2 "53_79"
1 658 3 "53_79"
1 179 1 "53_80"
2 415 2 "53_80"
1 359 3 "53_80"
1 344 1 "53_81"
2 493 2 "53_81"
1 358 1 "53_82"
2 578 2 "53_82"
1 80 3 "53_82"
1 457 1 "53_83"
2 259 2 "53_83"
1 356 1 "53_84"
2 298 2 "53_84"
1 339 1 "53_85"
2 577 2 "53_85"
1 161 3 "53_85"
1 260 1 "53_86"
2 258 2 "53_86"
1 398 1 "53_87"
2 378 2 "53_87"
1 219 1 "53_88"
2 439 2 "53_88"
1 299 1 "53_89"
2 517 2 "53_89"
1 401 3 "53_89"
2 80 4 "53_89"
1 339 1 "53_90"
2 535 2 "53_90"
1 1020 3 "53_90"
2 280 4 "53_90"
1 339 1 "53_91"
2 478 2 "53_91"
1 519 3 "53_91"
1 319 1 "53_92"
2 478 2 "53_92"
1 557 3 "53_92"
1 378 1 "53_93"
2 595 2 "53_93"
1 120 3 "53_93"
1 318 1 "53_94"
2 299 2 "53_94"
1 400 1 "53_95"
2 181 2 "53_95"
1 321 1 "53_96"
2 556 2 "53_96"
1 299 1 "53_97"
2 518 2 "53_97"
1 120 3 "53_97"
1 378 1 "53_98"
2 498 2 "53_98"
1 518 3 "53_98"
1 365 1 "53_99"
2 233 2 "53_99"
1 242 1 "53_100"
2 240 2 "53_100"
1 419 3 "53_100"
1 239 1 "54_1"
2 597 2 "54_1"
1 437 1 "54_2"
2 658 2 "54_2"
1 280 3 "54_2"
1 318 1 "54_3"
2 757 2 "54_3"
1 499 3 "54_3"
2 519 4 "54_3"
2 279 1 "54_4"
1 518 2 "54_4"
2 579 3 "54_4"
1 41 4 "54_4"
1 219 1 "54_5"
2 378 2 "54_5"
1 817 3 "54_5"
2 398 1 "54_6"
1 498 2 "54_6"
2 223 3 "54_6"
2 239 1 "54_7"
1 478 2 "54_7"
2 219 1 "54_8"
1 439 2 "54_8"
2 678 3 "54_8"
1 817 4 "54_8"
2 218 1 "54_9"
1 458 2 "54_9"
2 299 3 "54_9"
1 459 1 "54_10"
2 977 2 "54_10"
1 160 3 "54_10"
2 139 1 "54_11"
1 359 2 "54_11"
2 459 3 "54_11"
1 241 4 "54_11"
2 379 1 "54_12"
1 398 2 "54_12"
2 578 3 "54_12"
1 278 4 "54_12"
2 339 1 "54_13"
1 558 2 "54_13"
2 558 3 "54_13"
2 199 1 "54_14"
1 418 2 "54_14"
2 1156 3 "54_14"
1 518 4 "54_14"
2 519 5 "54_14"
1 436 6 "54_14"
2 1196 7 "54_14"
1 797 8 "54_14"
2 179 1 "54_15"
1 358 2 "54_15"
2 459 3 "54_15"
2 180 1 "54_16"
1 259 2 "54_16"
2 478 3 "54_16"
1 240 4 "54_16"
1 319 1 "54_17"
2 597 2 "54_17"
1 279 3 "54_17"
2 420 4 "54_17"
2 219 1 "54_18"
1 479 2 "54_18"
2 320 3 "54_18"
2 199 1 "54_19"
1 578 2 "54_19"
2 859 3 "54_19"
1 297 4 "54_19"
2 687 5 "54_19"
1 313 6 "54_19"
1 259 1 "54_20"
2 498 2 "54_20"
1 179 3 "54_20"
2 397 1 "54_21"
1 318 2 "54_21"
2 379 3 "54_21"
2 219 1 "54_22"
1 558 2 "54_22"
2 638 3 "54_22"
1 857 4 "54_22"
1 418 1 "54_23"
2 539 2 "54_23"
2 199 1 "54_24"
1 339 2 "54_24"
2 279 3 "54_24"
1 419 4 "54_24"
2 119 1 "54_25"
1 219 2 "54_25"
2 518 3 "54_25"
1 499 4 "54_25"
2 299 1 "54_26"
1 438 2 "54_26"
2 99 3 "54_26"
2 119 1 "54_27"
1 240 2 "54_27"
2 517 3 "54_27"
1 240 4 "54_27"
2 357 1 "54_28"
1 420 2 "54_28"
2 1097 3 "54_28"
1 240 4 "54_28"
2 19 1 "54_29"
1 259 2 "54_29"
2 498 3 "54_29"
1 60 4 "54_29"
1 239 1 "54_30"
2 798 2 "54_30"
1 499 3 "54_30"
2 897 4 "54_30"
1 298 1 "54_31"
2 498 2 "54_31"
1 379 3 "54_31"
1 214 1 "54_32"
2 678 2 "54_32"
1 99 3 "54_32"
2 358 1 "54_33"
1 399 2 "54_33"
2 518 3 "54_33"
1 459 4 "54_33"
2 119 5 "54_33"
2 179 1 "54_34"
1 338 2 "54_34"
2 478 3 "54_34"
1 240 4 "54_34"
1 239 1 "54_35"
2 857 2 "54_35"
2 98 1 "54_36"
1 278 2 "54_36"
2 419 3 "54_36"
2 179 1 "54_37"
1 279 2 "54_37"
2 81 3 "54_37"
2 318 1 "54_38"
1 438 2 "54_38"
2 499 3 "54_38"
1 478 4 "54_38"
2 219 1 "54_39"
1 219 2 "54_39"
2 698 3 "54_39"
1 299 4 "54_39"
2 538 5 "54_39"
2 199 1 "54_40"
1 339 2 "54_40"
2 298 3 "54_40"
2 318 1 "54_41"
1 299 2 "54_41"
2 539 3 "54_41"
1 40 4 "54_41"
2 319 1 "54_42"
1 358 2 "54_42"
2 379 3 "54_42"
1 60 4 "54_42"
2 299 1 "54_43"
1 399 2 "54_43"
2 399 3 "54_43"
2 200 1 "54_44"
1 518 2 "54_44"
2 399 3 "54_44"
2 238 1 "54_45"
1 359 2 "54_45"
2 638 3 "54_45"
1 60 4 "54_45"
2 119 1 "54_46"
1 219 2 "54_46"
2 339 3 "54_46"
1 359 4 "54_46"
2 239 1 "54_47"
1 299 2 "54_47"
2 657 3 "54_47"
1 359 4 "54_47"
2 541 5 "54_47"
1 675 6 "54_47"
2 599 7 "54_47"
2 338 1 "54_48"
1 519 2 "54_48"
2 160 1 "54_49"
1 857 2 "54_49"
2 219 1 "54_50"
1 618 2 "54_50"
1 239 1 "54_51"
2 418 2 "54_51"
1 260 3 "54_51"
1 239 1 "54_52"
2 420 2 "54_52"
2 79 1 "54_53"
1 219 2 "54_53"
2 378 3 "54_53"
1 658 4 "54_53"
2 80 5 "54_53"
